,user_degree,avg_pop_choice,avg_aud_omni
shun_tzu,31.0,2150.7096774193546,27.40414382439209
karlx,38.0,2874.7368421052633,25.42156104310427
LizzieDaniels,3.0,4079.3333333333335,24.436631549004797
la_cartesienne,27.0,2803.037037037037,25.125087559586486
big_evilz,1.0,3132.0,28.00925925925926
PixelSerner,15.0,2916.5333333333333,26.19631049546757
Morganouchka,1.0,3631.0,24.606169099421646
xRIPEDx,11.0,3761.2727272727275,22.51851194964941
AndreFreiitas,14.0,3946.9285714285716,21.994531894626505
wit4,21.0,2576.904761904762,25.230030265368914
PomoWitch,3.0,1933.0,24.564968525972446
Gon__,7.0,4601.571428571428,25.47354052204196
Violence242,46.0,2634.3260869565215,26.224851438095662
morokocyk,3.0,1630.0,25.919128308075887
FareRegis,4.0,1346.5,25.99464420025842
popcorniscrazy,7.0,2463.714285714286,23.316885333764606
Vhartolomiu,10.0,2719.1,24.728323449620113
Zh_es,44.0,3210.4772727272725,25.421986351840417
Kn4bbel,6.0,3584.6666666666665,22.001092925778764
Shogoroth,2.0,1904.0,26.55304246700841
Gwib,14.0,2915.285714285714,27.40111813102766
Guilhermesas,9.0,4053.0,22.121951281347258
Jayvede,3.0,951.6666666666666,20.59465701990851
KristinaUrine,34.0,3133.0,25.736625350101793
FillipeLino64,2.0,3227.0,18.040317646666548
davaiyedem,7.0,4009.5714285714284,25.69942515832735
simsponge,13.0,4969.538461538462,24.299185443938462
tero9,19.0,2699.5263157894738,27.095200542905026
nnsfnc77,6.0,4380.5,24.682994101641512
Mental_Asylum,6.0,1696.3333333333333,28.407141458743837
jonasrossatto,2.0,5962.0,23.4702321656275
Untouchable69,20.0,3520.65,24.19973611349442
Valnoros,2.0,315.0,21.294711153201717
pan5,1.0,908.0,19.755506607929515
Lewis_7,6.0,4553.0,26.63255799857328
styIe,13.0,2550.4615384615386,25.528177709608677
djstuart,10.0,3310.5,25.69444888380702
dooxbox,48.0,2669.6666666666665,26.973598218555477
marceloadelar,7.0,3010.5714285714284,26.309992435246972
tearofmind,1.0,347.0,24.161383285302595
WyW,2.0,3123.5,26.3379869459606
Bessah,6.0,2039.6666666666667,25.134566817855177
poler10,9.0,4020.4444444444443,23.821517379401623
troutfish-,2.0,3799.5,25.010110063761367
The-NazZ,41.0,2983.829268292683,25.747903226915575
aniym,7.0,3183.4285714285716,25.630096276824766
lklein,1.0,3308.0,27.134522370012093
daheshka,9.0,5588.0,25.206679418804296
Coisador,21.0,2273.809523809524,24.165444599666642
rekinator,11.0,3357.6363636363635,25.23096917209897
A1sher15july,2.0,2715.5,28.513629739253695
mr_craftsman,36.0,2322.75,26.40246981543131
panzernik,4.0,1732.75,29.119890881711427
Skrzypidlak,42.0,3327.785714285714,26.00632420826329
Raid_Ubaid,3.0,7242.0,21.96139078657173
Eleiny,3.0,2491.0,25.55823318599317
GunnarHaarr,16.0,4299.3125,25.98573443408388
Pri_mo,9.0,3116.8888888888887,23.736999148164635
Schiaffino_,7.0,7624.428571428572,23.86917678695392
ngajakribut1,3.0,1024.0,27.698165373105194
sickness50,5.0,3372.4,26.175077404489407
greenisoverused,1.0,3146.0,26.1106166560712
MatMutchmr,2.0,229.0,22.594903846153848
esbartolo,7.0,1388.142857142857,26.261524354882262
kubasuchy,7.0,6177.0,23.75959844135261
HardUp,7.0,3163.1428571428573,24.463838925469922
voidhead,27.0,3763.740740740741,25.509981658813583
Leeonai,4.0,2916.75,25.4597809747494
zm0,26.0,2843.230769230769,24.008171715264513
BearWolfWitch,15.0,3264.3333333333335,25.256315802081808
dermatzemann,28.0,3923.6428571428573,25.89404085610701
TonserPerson,2.0,1483.0,26.854704644948548
surslash,4.0,6091.5,22.81844523654656
nietzscheisdead,3.0,956.3333333333334,24.470003653088387
Africa-Unite,15.0,4358.2,24.943152762316533
cglucy,2.0,1293.5,18.7406406084848
poisoned-tears,8.0,3237.5,26.930959439635593
pawelorzech,29.0,4011.206896551724,24.619356354827367
yaroslav_void,2.0,2278.0,26.893049557664256
BricaBoy,3.0,4915.333333333333,25.269684563777478
Nhamenoi,9.0,5149.555555555556,24.344653098931197
piotresk8,37.0,2076.4594594594596,27.41195314071971
israelcsus,27.0,3310.4814814814813,25.390758702085538
veqtor,17.0,2817.5882352941176,24.27716449086456
Robula,16.0,1885.5625,28.214524468388355
suinaga92,2.0,6168.5,23.12845955855606
desp0ndency,5.0,2624.0,26.217887073558522
brenoburrego,3.0,2878.3333333333335,26.138255646763373
seaf00d,1.0,886.0,28.278781038374717
dwarst3,1.0,2448.0,26.9281045751634
greedyluxe,2.0,3789.0,21.06021662129499
edishawol,3.0,873.6666666666666,17.48906392898913
STONEPHILOSOPH,10.0,2276.5,27.123489177494445
NathalieKill,40.0,3566.35,25.12915271680444
almandeto,5.0,5211.2,24.72515350028842
raketenelefant,8.0,3797.25,24.706572080827424
FosterTheMuse,4.0,5179.75,18.07585707842603
unholyplague,17.0,2725.5882352941176,26.040143579647083
gdcosta,8.0,4254.875,26.452347855891468
drebddronefish,43.0,3774.1627906976746,26.064300414423073
Pilchardmusic,15.0,1562.5333333333333,24.484589299826595
bielangeloo,5.0,4014.2,24.165950453262425
kilometrix,43.0,3199.7441860465115,25.8830574013149
Eclecticstyles,6.0,3921.5,24.18499936210871
ScreamInSilent,3.0,4842.333333333333,23.792220733026586
Vinicius_AE,2.0,1033.0,29.487621023251354
autobiographer,25.0,3855.52,24.49770489756891
Koennii,1.0,8991.0,21.468802135468803
fracktal,4.0,4762.75,22.73265782941059
khaledkhalil94,14.0,2284.214285714286,28.116390357483596
BringHomeDBacon,10.0,4370.2,25.74997853285954
90dayman,1.0,2278.0,25.484635645302898
Panyi,16.0,4371.1875,24.97305313529967
EVENo94,31.0,3136.6774193548385,26.22783367057124
CONECTERESMUSIC,1.0,4520.0,26.040265486725662
m-dipper,1.0,1733.0,28.55799192152337
risktirgit,1.0,6040.0,25.357615894039736
JJakePL,1.0,7093.0,21.984350768363175
noplaceforyou,9.0,5834.888888888889,23.89302321569327
MartijnDeGussem,2.0,1444.5,25.976751723553
textinanotebook,4.0,5819.5,24.19251022373136
Koud-elka,37.0,3222.675675675676,24.316717160945732
valber87,44.0,3342.9545454545455,26.806864405529584
leloosh,7.0,2951.4285714285716,24.22975697016627
animalmaze5,2.0,5341.0,24.5883023298866
Scruderia,2.0,6925.0,24.243180647116294
brunodellamea,1.0,4025.0,28.22534161490683
Bugervinnik,10.0,1242.4,25.247638696106815
soniktruth,9.0,2351.5555555555557,24.623459648206723
albert_avz,2.0,1283.0,27.25794282265145
aetherwytch,6.0,2417.5,26.05585471817412
qatacyo,1.0,6881.0,25.299229763115825
cybersuckerr,2.0,5163.0,23.594093107658235
indy02,9.0,3539.8888888888887,25.819372278625494
buriedKing,37.0,3726.2702702702704,25.662188186729384
Dr_Channard,10.0,3159.8,26.35946387844836
mayacostabr,46.0,3539.217391304348,25.75246888652322
riccardoscotti,2.0,5727.0,24.207125028457554
DaveAffliction,2.0,3311.5,25.99833202854274
deliman,44.0,2984.5,26.93059293730615
bartorex,1.0,337.0,30.919881305637983
misterersatz,6.0,6784.666666666667,23.18703599818785
TAFFITI,1.0,5056.0,26.870253164556964
argnoth,3.0,2567.0,23.057090414121976
summerlungs,8.0,2303.125,22.70147979226492
adriank1410,8.0,3217.875,22.406195591186613
Knoddus,4.0,5876.0,24.906696246475178
paramecium123,9.0,1820.6666666666667,26.947987724171682
mylittleneedle,5.0,3613.4,22.635773428461874
sarikon,1.0,284.0,27.669014084507044
ikarus999,21.0,2167.809523809524,25.489397708141855
brianwisti,5.0,6540.2,24.43524529214327
96khz,1.0,10274.0,23.076114463694765
antifyre,8.0,4415.125,24.726023791440564
FreddieQueen,1.0,4025.0,28.22534161490683
tox2ik,38.0,2850.4210526315787,24.931158218544237
Fishywa,3.0,6464.333333333333,24.64522198087609
bitingmytonguee,2.0,1989.0,20.390131140162996
cookies-for-me,4.0,3776.0,18.67816209573228
Maitendogs,1.0,452.0,13.163716814159292
emointhesheets,10.0,2278.4,24.894706888770784
ed_gar,28.0,3355.535714285714,25.793981380282826
Daddee666,9.0,2451.0,27.32716787126993
yavanna115,4.0,2952.25,24.406870634416236
vspunkroutine,11.0,3525.090909090909,24.700735134148964
FearOfSatan,2.0,9735.5,22.426298967451057
knowtheloom,6.0,3360.1666666666665,22.463920031087905
memmo999,1.0,10274.0,23.076114463694765
Nicki_Roman,3.0,1592.6666666666667,17.410805593689435
Denis_Hoboo,9.0,3441.6666666666665,25.709905284753503
seeba,4.0,2173.75,25.519372466573387
paffnutiy,1.0,8440.0,23.427251184834123
pomelo78,2.0,7028.0,25.00190906820054
HollowAries,5.0,3235.8,24.608089100763618
patisabat,1.0,5015.0,25.510468594217347
marktwin,39.0,2883.153846153846,26.90840816291432
ghostchan,1.0,908.0,19.755506607929515
Humble_Servant,1.0,1498.0,25.68758344459279
zenofex_,1.0,4063.0,26.201082943637704
Toraqi,7.0,3551.5714285714284,27.200380580405447
lalis84,1.0,3233.0,25.203835446953295
walter93,4.0,5778.0,23.898750408657282
yoKenny,5.0,4798.8,26.881674738113766
JorgeAT,13.0,2285.6923076923076,26.0872364655112
morphineflowers,12.0,4239.333333333333,24.152380707644227
Fraansen,29.0,1636.8275862068965,25.54083342837025
VeryRareLars69,1.0,2729.0,27.676438255771345
Serienheld,3.0,6436.0,24.531857943919125
Azmodan_,2.0,476.0,22.78063725490196
maaskoole,1.0,5784.0,22.434895383019196
KateRevolver,1.0,1125.0,27.942222222222224
Alex_Popov,13.0,2711.3076923076924,25.35697771092152
DifferentM,1.0,2812.0,27.61806543385491
fiknolektro,7.0,5673.285714285715,24.6815379334873
djfraudulent,2.0,1817.5,25.456782201405154
bguersel,7.0,3800.285714285714,26.12908844442555
Werneeka,45.0,3120.822222222222,26.68480233870965
Frexin,4.0,4878.25,24.435120925089823
pjotrligthart,27.0,2527.074074074074,25.44886526414205
Fakir_LV,1.0,6427.0,25.22887817021939
TheShitsflying,3.0,1867.0,25.971942398549256
roldan85,19.0,2307.5263157894738,25.02702060426123
mashtre,11.0,3054.7272727272725,25.48027609737908
burroughs3000,18.0,4766.333333333333,25.44379643260373
GizzmoAsus,5.0,1987.8,25.430359953871168
motfzaph,6.0,6026.666666666667,23.53751103408206
surfrik,1.0,2524.0,25.497622820919176
thenwellflyaway,3.0,1865.3333333333333,22.24680347183605
jarboe816,5.0,4572.8,23.68304165901136
anarchsst,4.0,3110.75,24.02010550244538
lucianamacedo13,11.0,5416.636363636364,25.882879318136464
fallensoulkun,5.0,1800.6,27.515314216955847
decoskins,14.0,4610.428571428572,23.350188371953095
Munouse,18.0,4607.888888888889,24.935956384873986
acid06,32.0,2883.21875,26.588824704641493
SignificantJoe,22.0,3036.7727272727275,24.290835152669377
ellwoods,4.0,3036.5,25.378837376384134
daviroque,6.0,3879.5,22.802098434687583
hinchadelatlas,5.0,5002.0,24.022274276913
kakrine,44.0,3515.4545454545455,26.192657192329808
bogdanszonja,2.0,1077.5,25.112271598664474
Nands,44.0,3281.340909090909,25.12514947453792
AxelHildemar,1.0,1674.0,27.376941457586618
Er1c_Death,34.0,2189.764705882353,27.372308955893416
Chumsicles,37.0,3817.810810810811,25.62673421999706
kanyeyes,2.0,9735.5,22.426298967451057
cma3DGTL,35.0,3269.9142857142856,25.103496310287618
anticccs,4.0,1669.0,21.53069664148997
lucasbordignon,1.0,527.0,23.358633776091082
ayundanurv,4.0,3164.0,24.931438268669083
enjorged,4.0,1540.0,27.65936293225718
ixora,8.0,4471.875,23.683204689806928
Thanef,14.0,4120.357142857143,25.706853862788513
Rafatadeu,7.0,4503.857142857143,25.420676831343098
Hidasmutkankee,39.0,3487.5897435897436,26.06964900659926
drwison_1,12.0,3047.75,25.463030991315534
Vycrance,7.0,4102.0,25.921600923078593
yukiyasha,11.0,3261.4545454545455,23.899675946188662
joldem,39.0,3119.025641025641,26.090018971542655
eddieRg7,4.0,1581.0,28.58592797835786
ghostknight,9.0,2578.1111111111113,26.72527061570631
bazilisk_,3.0,5215.0,24.463813829041403
vitgm,6.0,1928.3333333333333,18.053176083771096
NamusKita,4.0,6361.25,23.61151490205549
Felix_Joga,4.0,3738.75,21.496923267649596
Zenatoth,24.0,2620.125,26.44610246019991
Gunpowder_23,8.0,3231.375,26.154235781352728
sotoxic,18.0,3838.0555555555557,25.88039005005116
strictlyblue,3.0,1051.6666666666667,24.33206875762374
FLACor320,3.0,3251.6666666666665,22.130354738062675
Im_Sentinel,2.0,957.5,26.27975703584725
xJolieex,6.0,1592.8333333333333,27.232100813163324
dianesaysword,1.0,352.0,21.883522727272727
Hawke666,23.0,2814.913043478261,24.525106273914766
BoiledInfection,12.0,3070.9166666666665,25.935902051853976
LugaidVandroiy,37.0,2900.7297297297296,27.27697685303649
msjuniper,1.0,1125.0,27.942222222222224
oldcuster,5.0,2047.8,24.05728464757617
TheCynicBastard,9.0,2158.6666666666665,25.907815107668537
Osmell,2.0,3068.0,22.15920905514596
smerrell,1.0,5056.0,26.870253164556964
Smilingomen,7.0,3694.0,26.638430903032603
RennOfTheMill,12.0,4223.25,23.169843280767882
dorfman,5.0,2149.6,25.68623429624042
emremad,2.0,1691.5,28.55582503282207
michaelrbellis,6.0,3708.8333333333335,22.540664323018856
bicknor,1.0,3705.0,27.004318488529016
i-bloodshot,5.0,2135.2,25.33590203760457
oracularflame,1.0,1534.0,27.941329856584094
cemetery12345,1.0,2224.0,30.41681654676259
binary_swift,5.0,1202.8,24.728019228438786
mudakukk,14.0,3832.285714285714,27.611275678995604
tom957,35.0,1939.3142857142857,27.06723807135171
cry-bunny,26.0,4071.769230769231,25.752186041756843
sedllak,26.0,3022.9615384615386,24.623416231147154
bennnndaniels,5.0,6980.4,23.189979719506084
CHARLOTTExNW,3.0,2311.0,26.72472048043511
C0D160Z3R0,4.0,4928.75,25.927006160200143
exPassionFlower,16.0,2192.75,25.870715676357992
timvdwest,1.0,7093.0,21.984350768363175
RachelAnselmo,20.0,3089.2,27.667665570825346
milsilencios,45.0,3233.511111111111,25.216682740540243
Jeffcy,4.0,521.75,19.177890778874602
somedome,1.0,2071.0,22.426364075325928
dsampson08,1.0,2068.0,24.637330754352032
FloydPig,4.0,1804.25,23.184333958613504
Silver721,7.0,2019.7142857142858,25.096298141437607
St2dat,6.0,3409.1666666666665,25.79485947101645
feltgrape,27.0,3496.074074074074,24.294785646320268
Denise_Reinert,7.0,3006.4285714285716,26.159429183576076
Irukandgi,6.0,4677.166666666667,25.547065267989996
diggyheathen,30.0,3433.733333333333,25.857049016896386
EmkasPL,4.0,1695.75,24.677680273315517
chaosarm,37.0,1532.972972972973,27.26971146371
Mateja4444,4.0,4466.5,20.96200432752277
Siemi93,6.0,4908.166666666667,23.37174471515449
metcam,11.0,5313.272727272727,25.363694153939885
daniloprates,10.0,1893.1,24.899835393275445
rraccheel,4.0,8625.5,22.919753991102663
JenyaGV,12.0,3594.5833333333335,26.571037243997576
master_heo,3.0,1802.0,27.071505147449177
danjamker,1.0,800.0,22.075
justinabisror,3.0,8082.666666666667,23.453231665057924
slaytanic1,13.0,3503.0,26.67543091149692
cam_add,3.0,4219.333333333333,22.683148371895594
Chromie_Groly,2.0,6003.0,24.725412890045995
snqg,1.0,1534.0,27.941329856584094
Mavie07,1.0,704.0,26.616477272727273
dinocube,2.0,1331.0,24.80032247759528
ErinMarble,3.0,3901.3333333333335,25.836924534832004
Queuebert,1.0,1753.0,27.652025099828865
dramaking510,12.0,3552.6666666666665,24.983954223582952
Tchuly,2.0,5836.5,24.31554331589371
dimablink,9.0,4199.0,24.452249201836885
SBSTNVZ,2.0,5311.5,23.38296858531473
Nick_07,1.0,1591.0,24.59333752357008
kosanova,6.0,3810.3333333333335,24.206798270875993
Tsunande,2.0,8146.5,23.032893823532667
SpleeffY,12.0,2953.5,25.155607326014728
MatheusNyan,5.0,2863.8,20.228974424918974
ssl650,14.0,2304.9285714285716,25.78443783980389
alez_alez,6.0,4541.166666666667,27.00418844225082
foolakadugie,27.0,3540.777777777778,24.787351980877137
ady_blyth,2.0,2084.5,28.81388891552325
felipe_cotta,1.0,5015.0,25.510468594217347
LizzyDuarte,3.0,3288.3333333333335,16.499939175942384
Mr_Luca,35.0,3406.457142857143,24.862106019561065
Rotenur,6.0,5572.5,24.041764667071217
bel_canto_sound,27.0,2350.3333333333335,25.434877746947162
VladCheLensky,8.0,2508.0,27.03148540917617
Fat_Abbot,10.0,2086.8,27.222623419294433
KingAzakun,38.0,2665.5,25.737238865057773
cassiomarques,6.0,2233.1666666666665,24.577507062530685
Effinex,1.0,5262.0,24.64044089699734
PipiFarias,6.0,5891.5,23.549670155387275
nerves_normal,1.0,908.0,19.755506607929515
Garmr,4.0,4324.25,26.033386681277378
Fafou,4.0,1116.75,28.32664114657761
MIRAG3M,1.0,1004.0,27.596613545816734
roodassis,5.0,3880.0,23.322068982680722
TheZone,34.0,3442.6470588235293,25.310108531204026
lucaslimacv,4.0,2520.25,26.502618898801018
Zuren-arrh,19.0,2713.2631578947367,23.44283189115205
gwennaliann,11.0,4658.363636363636,25.699923719948355
RodrigoFilipeF,6.0,4314.166666666667,26.089477381755007
La_petite_Lili,48.0,3398.5208333333335,27.038538869065146
Chaosophile,15.0,2715.9333333333334,26.811560014248975
zakee00,9.0,4236.444444444444,25.80335175293327
emceka,31.0,2890.935483870968,26.005635536852417
georginio84,4.0,5556.0,23.91580726881379
dt_jesus,4.0,3480.0,28.184011720461733
sophiewilder,16.0,2281.1875,24.696895088311415
Skrzak,8.0,1167.125,28.72424634022419
jknacnud,1.0,10274.0,23.076114463694765
liadepaulabfc,3.0,2304.0,20.945759877720864
bigd2k6,48.0,3631.3958333333335,25.74884090209602
MetalYuran,1.0,3300.0,27.95909090909091
shinybluepope,38.0,3227.6315789473683,26.42681344464903
Kramer_com,3.0,5289.0,23.679501839792803
nnkss,1.0,7093.0,21.984350768363175
Eve_Ripper,23.0,3259.6521739130435,26.943847584878114
strathspey,2.0,8135.5,23.3275588712172
mpaluch,2.0,1190.0,25.53059174284636
freakfire_99,20.0,3542.3,23.972458551632585
wysiwysell,33.0,2728.5454545454545,24.873981575084787
peniche,34.0,3506.8823529411766,24.030497733148408
Jamhos,3.0,1280.0,25.44908706403359
mathiasja,2.0,3941.5,25.586479181649942
arken0493,24.0,3264.5416666666665,24.384896557031055
fernandakampfer,42.0,1705.952380952381,27.318554031058458
q2loop,38.0,2433.2105263157896,26.842789850707316
Dlyan,1.0,1842.0,25.55700325732899
johnfm,14.0,5026.928571428572,25.37917516789072
qorianisme,38.0,3063.8684210526317,24.844210184787467
Volatch,34.0,3224.323529411765,26.312341773347192
enniesluv,8.0,5699.75,24.006848980329572
cyclonnl,6.0,4161.666666666667,26.31809866324846
partyintheswift,1.0,1061.0,25.938737040527805
velvetisred,1.0,361.0,24.440443213296398
blhuuh,5.0,5963.4,25.55386795509421
Lunga42,3.0,1563.3333333333333,19.48231850509647
m_023,1.0,181.0,23.337016574585636
Krisiek82,6.0,3186.8333333333335,23.79450822780268
Aaronnabena,1.0,3641.0,20.410714285714285
mylife4hire,36.0,3423.8888888888887,24.56400674032403
peymanlastfm,2.0,2542.5,28.04610382892011
tiagolima,6.0,2119.0,22.69603175186411
givemewhatsleft,4.0,5652.5,24.598949344659676
niwaishi,1.0,5015.0,25.510468594217347
cookie987,5.0,1871.6,23.20851236070708
fondue_knight,1.0,1340.0,25.93059701492537
Pinkheart1667,1.0,8991.0,21.468802135468803
CCSSWWSS,4.0,2574.25,26.77096869963544
marianamaia,14.0,4851.857142857143,25.09094830308109
themikeman,24.0,3118.25,24.144987860247355
MartinMGS,3.0,533.3333333333334,24.87414082577386
wwwes,1.0,2068.0,24.637330754352032
anubisbird,2.0,1389.5,30.159031542256237
riordanp,6.0,2903.6666666666665,25.102294845186268
KrisCourt,3.0,2234.3333333333335,23.799282895854002
beculet,7.0,5111.285714285715,23.962046399222082
TKWx,37.0,2671.7567567567567,25.58644827344077
pr0nstar,17.0,3064.1176470588234,25.176407228798766
hurricane_mario,26.0,3708.1153846153848,26.268754977072568
Kubatko,13.0,3139.769230769231,22.928374565247793
dirtyharrie,34.0,3265.5,25.427699631320557
_niels,22.0,2486.9545454545455,26.682234376767042
AlineKuraiSama,22.0,1480.1363636363637,25.981123810043677
kenkeenan,3.0,497.0,20.22607144303827
Hairsprey,5.0,2678.6,26.421540573702902
mr_tovic,10.0,4590.3,24.391278360160108
shorty74,9.0,4201.666666666667,25.632167353353317
MissLucksmith,5.0,1663.4,28.00253556392351
crazy_bzzz,25.0,4130.0,26.596517253539375
thewatt,3.0,3403.6666666666665,25.849424829937107
DonKavexo,2.0,4712.5,21.42280483436674
saturos,12.0,2555.6666666666665,25.325437663373375
softgaint,2.0,1218.5,28.25472256641857
daemmerfarben,1.0,4063.0,26.201082943637704
Vinicius_Oli,1.0,2524.0,25.497622820919176
nottodayx,23.0,4415.782608695652,25.609452393792427
Perppy21,2.0,4960.5,24.605152753347078
Thonium,11.0,2668.7272727272725,27.2271166196319
LevinoVieira,5.0,5132.4,22.81450451347381
the_Crowder,1.0,10274.0,23.076114463694765
letseatmusic,5.0,7237.0,23.94138184870336
michaeljakob,1.0,565.0,26.74867256637168
Roman_DTH,47.0,3157.2978723404253,26.994510608208714
lilac-wine,1.0,3132.0,28.00925925925926
zuqueto,1.0,2874.0,25.478079331941544
bmxxx,1.0,1942.0,28.10401647785788
schrillerille,37.0,2629.2432432432433,24.62258542230315
michaelglass,2.0,5685.0,24.161050956154938
keysarsoze,1.0,161.0,21.546583850931675
eris94,33.0,3491.7272727272725,24.460077356746005
jcjaguar,6.0,3564.0,26.266921883045583
Nataku-kun,2.0,1352.5,24.127284942685353
emmayeahh,2.0,1413.5,23.40227675699424
megatronenator,34.0,3094.529411764706,25.22428589788114
posterchild123,2.0,5884.0,22.501682872998717
dead_red_eyes,7.0,6100.857142857143,24.3865944160684
hoopaksinger,4.0,5669.75,25.420850534774544
maudyutomo,1.0,4063.0,26.201082943637704
djkoposoff,18.0,4131.777777777777,25.41597328571901
DrownedWorld66,1.0,2033.0,27.622725036891293
Mahnozoid,1.0,3132.0,28.00925925925926
MarcosVini92,1.0,1704.0,22.990023474178404
GrammarCactus,6.0,1812.1666666666667,23.3184761556742
Ricky0126,5.0,3663.6,25.144176212340362
dimdimitrij,1.0,11031.0,21.42534675006799
poolselinda,41.0,3054.731707317073,25.754007356906143
Lianee,25.0,3418.4,26.178300835553063
teh_cooPe,8.0,4961.875,24.225070732260196
whlteXbread,1.0,5240.0,25.22977099236641
mick11205,4.0,5675.75,25.3240068277771
rexdude,29.0,2849.2758620689656,25.030304417804786
Wo0osh,28.0,2335.214285714286,26.712074770606502
trivial0921,30.0,4091.133333333333,25.555123085806738
dasjo,7.0,3601.0,24.64907820469674
badeaentli,2.0,5218.0,24.128864735554473
bbv,3.0,5460.666666666667,25.729548422788792
Kirara-kun,2.0,1856.0,26.288066062675803
Bornoby,8.0,5084.0,26.6198710449231
avishai,5.0,2009.8,24.368448148518873
Podolski87,25.0,3552.28,24.882545719418754
GFo04,4.0,3671.0,22.2454681713768
rotflXD,13.0,5025.461538461538,25.411642442847974
shawnevans,8.0,2591.625,26.094152536351334
LeeEriol,2.0,8323.5,24.000956850817474
cyanider,3.0,5244.0,24.28691104758829
LiwetSelene,15.0,1875.6666666666667,26.867708686848694
kerpLunk13,17.0,3971.764705882353,25.68428344847554
ShockSlogans,2.0,1752.5,25.584725423442094
PaulaPNKT,8.0,1869.75,25.394597856530257
KatyArt,2.0,3763.5,25.451840899272725
saferdrunk,5.0,6706.4,23.961063753030867
BouncingLeopard,6.0,3744.3333333333335,23.38467646925629
Mahalik_N,2.0,5691.0,25.335180497541117
Dylath,47.0,2567.659574468085,26.958662678936243
pompeighu,1.0,3300.0,27.95909090909091
kelly_uk,4.0,4239.25,26.30721648922109
stonerrobot,5.0,1152.0,25.60730313406561
NieNova,28.0,2599.4285714285716,26.66113521649444
sinansahinler,1.0,3308.0,27.134522370012093
luanflp,35.0,3140.4857142857145,24.806247711826977
beevo13,13.0,1675.1538461538462,20.804799983425873
xualitY,10.0,3929.3,24.49128011068361
Loteir,40.0,2655.475,27.069386891093835
James19666,16.0,3572.375,26.226459144122344
TheWorker,35.0,3242.0857142857144,25.88969688319046
dark_barker,45.0,2842.5777777777776,27.493889660429346
caiafa-,1.0,11031.0,21.42534675006799
ravencrow,4.0,4236.75,26.69020850816636
dice2slice,25.0,3371.0,27.083784756626756
panterdeet,4.0,3270.75,27.306713206475493
Oh_Di,4.0,1908.0,21.71544829437061
positivity1999,8.0,1666.875,24.480724407566406
lizqueen,39.0,2939.4615384615386,26.617778786148566
jfisherman,3.0,6021.0,22.710283611580035
Hazard96,9.0,2794.222222222222,26.258083839152764
On3iros,28.0,2857.1071428571427,25.8806888990899
psychoticnun,1.0,167.0,25.395209580838323
danielfmg,1.0,161.0,21.546583850931675
ImitationOfLife,4.0,7327.25,23.93998284936024
olgavonl,45.0,3290.866666666667,26.85151476600327
wlaer,3.0,3350.6666666666665,26.333963678670006
heurtebise,7.0,2574.285714285714,24.779883787307476
I3t,6.0,1376.5,27.08186984718969
CarL-BE,4.0,3284.25,22.474932526186382
TommyGunAngel,3.0,2729.6666666666665,29.150319444593464
khalota,4.0,1449.0,25.47588724134314
dawaborw,1.0,544.0,23.13235294117647
Denny_talent,6.0,3605.3333333333335,24.786992208640253
Talladega,1.0,3715.0,29.169313593539705
splainc,1.0,1154.0,27.959272097053727
ru5he11a,20.0,2396.75,23.474847622896394
joselucassansil,8.0,3422.25,26.668648767122402
Vanblackman,36.0,3214.527777777778,26.217132219242117
Senor_1-800,6.0,3151.5,21.32822943911988
nikheizen,3.0,3202.0,24.30212551143391
Jet_666,10.0,3735.5,24.758100593957032
Definare,25.0,3780.88,25.48004697298599
jaster_z_pekiel,3.0,6412.666666666667,24.648168315302524
Thizombie,9.0,2002.2222222222222,26.298979002104574
trScatterbrain,14.0,2296.3571428571427,27.17036747651516
lSimplicityl,1.0,10274.0,23.076114463694765
Jabzo,1.0,3300.0,27.95909090909091
body___electric,1.0,304.0,22.713815789473685
Novo-Kain,45.0,2849.9777777777776,26.071996933212368
kaau_,11.0,2502.090909090909,19.586331844048786
TabulaRa5a,2.0,1204.5,25.08148318384972
Pummelwurst1,1.0,161.0,19.788819875776397
mr_newsman,31.0,3805.0967741935483,26.09975841212697
beauajackson,48.0,3397.3958333333335,25.828659747603577
lolvine,47.0,2274.127659574468,27.542843177647054
KakkoiBurubely,7.0,1726.2857142857142,25.987963793741244
Sowjetunion,2.0,925.5,25.645491439010275
riotrhythms,30.0,3491.733333333333,24.68252732255006
Spellbindest,35.0,1884.3428571428572,26.092023689172983
Turoxx,2.0,1010.0,20.14704731276109
Heartened_One,11.0,1733.090909090909,25.8215435264691
MrHat1065,1.0,5240.0,25.22977099236641
margann,1.0,5240.0,25.22977099236641
faraben,27.0,2606.1481481481483,26.598567520215582
hypocrated,21.0,3321.285714285714,25.000509614624992
minogudo,24.0,2650.6666666666665,24.078746807022156
acaaassio,2.0,2729.5,28.317894048606238
sadferreira,2.0,7766.5,22.70580097659865
Cairpre,5.0,2968.2,25.40291374619828
DrumZter,4.0,828.0,24.39883487243538
SirUrias,17.0,4408.235294117647,25.322546935175307
th_619,4.0,3340.5,23.666480597103508
phollis68,37.0,2971.7837837837837,25.46722939909915
audiosorcerer,14.0,3070.785714285714,25.214798502213625
razdwa3,2.0,3908.5,25.028810209955246
NewSpeek,1.0,243.0,27.337448559670783
moniczna,15.0,2621.6666666666665,24.891930549470555
DaoudPacha,2.0,1517.0,25.61091466597077
Jeroentje_NL,1.0,1197.0,25.358395989974937
gabrielishot,2.0,1519.5,19.860251787182893
