,r_user_degree,r_avg_pop_choice,r_avg_aud_omni
maxmetalcococor,42.0,4061.967741935484,25.412177318133196
evisdfg,3.0,3334.5,25.94983400922392
czejagustaw,2.0,4520.0,24.986724595703595
tonik96,14.0,3221.1666666666665,26.088828784616144
Nastia122008,5.0,3477.5,25.71848345527351
krapht,2.0,8440.0,22.839627329192545
Cristobal_lcbl,34.0,3664.32,25.818796911427363
BitaSmietanka,2.0,2088.5,26.29409466313225
scndshdw,18.0,3905.875,25.565939104792523
white_lemur,1.0,656.0,27.6325
jeffteenager23,40.0,2841.769230769231,26.237379173988725
Chains91,2.0,1302.0,26.928361138370953
liandongfanying,22.0,2727.8823529411766,26.317056596720867
LordSinuhe7w7,1.0,9433.0,22.397634313508732
dorota_880,3.0,4904.5,24.871425158984188
waifughh,2.0,4743.5,25.390942273520157
DFWBuckingham,1.0,5784.0,24.502773668639055
cylentstorm,4.0,2642.25,26.33336594497551
Warlock09k,24.0,4315.166666666667,25.438786465342375
SHROUDOFSTARS,37.0,3198.48,25.90035081963199
viola_vilka,4.0,6256.5,24.141121738013744
FerDallyane,1.0,3334.0,26.147386172006744
spoonhxc,16.0,2616.6666666666665,26.43538143285943
Huelinton,4.0,5072.333333333333,24.75195667985351
Belka_sandi,20.0,3963.9333333333334,25.509100394993695
ExiledRecords,3.0,1355.0,27.345932432887032
gedist,8.0,3802.285714285714,25.74467236498508
k676339784,3.0,3249.3333333333335,26.017733472175916
FiMya,3.0,6434.666666666667,24.036383601181214
Urfeuer,44.0,3412.6428571428573,25.800597234564012
Domolite,47.0,3214.8888888888887,26.017581526827005
youreadopted,2.0,316.0,28.223684210526315
boy_genius,2.0,3300.0,25.879158180583843
p0peuhc0rn,3.0,2118.5,26.36721623035659
muertecaramelo,1.0,2990.0,26.048179059180576
charangada,8.0,4001.285714285714,25.440250135606533
oczywisnie,3.0,3545.0,25.794750982823448
Thrudgelmir,41.0,2839.785714285714,26.134819300345647
i27th,42.0,3388.7586206896553,25.78278661315749
hENIADYN,3.0,9433.0,22.397634313508732
Aruna_silvia,1.0,3334.0,26.147386172006744
nostalghia_,5.0,4247.2,25.27900489663476
andreu_bcn_88,12.0,3085.8888888888887,26.031936504433602
camyCIAn,4.0,1321.0,27.270895874907577
alexenglish11,5.0,1759.0,26.556345939607915
Beat_Goes_On_,25.0,4393.75,25.33594444676323
reclasified,7.0,2339.5714285714284,26.377435484061497
ov3rf10w,17.0,3490.153846153846,25.839072447550425
bruinthesky,1.0,1674.0,26.649888971132494
katju,7.0,6191.5,24.247337465404772
salieri_spb,5.0,4721.75,25.31187472327776
Captain_M0rgan,38.0,2557.766666666667,26.426755951396693
wollfy,7.0,6199.333333333333,24.302036489430723
Eelceau,13.0,4062.3636363636365,25.487816529591647
shane140,22.0,3125.2,25.916266356099747
fourDegrees,31.0,2774.68,26.47493387148765
delcielo,14.0,4525.615384615385,25.23044447262635
blackmetalcore,45.0,3027.4848484848485,26.26791558506998
Jim-PROFIT,11.0,3504.777777777778,26.298982990497123
DGBetoDG,4.0,744.0,27.531697341513294
13_th,32.0,3624.086956521739,25.78348052861434
neruse,8.0,3528.625,25.58222331437175
turok87,47.0,2946.657894736842,26.08675481395171
thafranz,13.0,2726.2727272727275,26.4964640818514
Protestrivium,6.0,3236.3333333333335,25.740912377766904
paulomaia,6.0,8117.0,23.21440681759413
Eugetic,19.0,3798.6666666666665,25.473035388880053
coldroses,4.0,3942.5,25.405532351790804
nikolskywermut,22.0,2961.1875,26.086125065155024
IdleThoughts,3.0,4737.0,25.045391713623033
Ethereal90,1.0,1317.0,26.544291338582678
LilJazy,4.0,4332.5,25.587965515971753
knneth,3.0,1297.6666666666667,27.215038077719495
RRdarkk,2.0,4992.5,25.381330025796437
Greenie_zee,1.0,5262.0,24.71641791044776
paulodouglas,5.0,3677.25,25.52843936766752
MorganaRS,8.0,4916.0,25.00637760131781
maverick4386,5.0,2542.5,26.131530275526554
Wolferiner,31.0,3638.96,25.585490570642015
AramKolesar,24.0,3188.684210526316,26.123181779049766
